0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:03 +0900] "GET /comm/ HTTP/1.1" 200 7137
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:04 +0900] "GET /comm/member/selectAll HTTP/1.1" 200 551
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:07 +0900] "POST /comm/member/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:07 +0900] "GET /comm/ HTTP/1.1" 200 6589
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:08 +0900] "GET /comm/member/myPage/info HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:10 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:16 +0900] "POST /comm/member/myPage/secession HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:16 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:21 +0900] "POST /comm/member/myPage/secession HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:21 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:53 +0900] "POST /comm/member/myPage/secession HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:53 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:58 +0900] "POST /comm/member/myPage/secession HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:48:58 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:54:51 +0900] "GET /comm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:54:51 +0900] "GET /comm/ HTTP/1.1" 200 7137
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:54:52 +0900] "GET /comm/member/selectAll HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:54:55 +0900] "POST /comm/member/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:54:55 +0900] "GET /comm/ HTTP/1.1" 200 7433
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:54:56 +0900] "GET /comm/member/selectAll HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:55:02 +0900] "POST /comm/member/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:55:02 +0900] "GET /comm/ HTTP/1.1" 200 6589
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:55:02 +0900] "GET /comm/member/myPage/info HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:55:04 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:55:10 +0900] "POST /comm/member/myPage/secession HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:55:10 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:57:53 +0900] "GET /comm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:57:53 +0900] "GET /comm/ HTTP/1.1" 200 7137
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:57:54 +0900] "GET /comm/member/selectAll HTTP/1.1" 200 475
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:57:58 +0900] "POST /comm/member/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:57:58 +0900] "GET /comm/ HTTP/1.1" 200 6589
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:57:59 +0900] "GET /comm/member/myPage/info HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:58:03 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:58:03 +0900] "GET /comm/member/myPage/secession HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [27/Apr/2023:22:58:09 +0900] "POST /comm/member/myPage/secession HTTP/1.1" 500 4114
